AGR_ID|open_rows|open_amt
203640|4|1932.00
109013|6|1932.00
74837|6|1932.00
174198|9|1926.00
98801|9|1926.00
115216|9|1926.00
115104|9|1926.00
139649|18|1926.00
95378|6|1926.00
110059|9|1926.00
87358|9|1926.00
210010|9|1926.00
438755|9|1926.00
402639|9|1926.00
155044|6|1926.00
56894|4|1926.00
226221|9|1926.00
248397|9|1926.00
79059|9|1926.00
104366|9|1926.00
235563|9|1926.00
104599|9|1926.00
97251|9|1926.00
183909|9|1926.00
114671|9|1926.00
47900|3|1926.00
78709|6|1926.00
157344|6|1926.00
107159|9|1926.00
192719|48|1924.02
414389|12|1920.00
142546|6|1920.00
300440|6|1920.00
118007|6|1920.00
294627|6|1920.00
32954|6|1920.00
92052|3|1917.00
137999|9|1917.00
95420|9|1917.00
210157|9|1917.00
115461|9|1917.00
244856|9|1917.00
61567|12|1914.00
187152|6|1914.00
133935|12|1914.00
102501|6|1914.00
94978|6|1914.00
79318|6|1914.00
64316|6|1914.00
144426|6|1914.00
298303|6|1914.00
154439|6|1914.00
198146|6|1914.00
150541|6|1914.00
237426|6|1914.00
175263|6|1914.00
64907|24|1911.00
250349|6|1908.00
135081|6|1908.00
130492|6|1908.00
355965|6|1908.00
131133|6|1908.00
115206|6|1908.00
117896|6|1908.00
139200|6|1908.00
64306|6|1908.00
180053|6|1908.00
434137|6|1908.00
227269|6|1908.00
467788|6|1908.00
134621|6|1908.00
184686|6|1908.00
99827|18|1908.00
179146|6|1908.00
226105|6|1908.00
128449|6|1908.00
64053|12|1906.26
426991|6|1905.00
128261|3|1903.11
97185|6|1902.00
190036|6|1902.00
107753|6|1902.00
88333|6|1902.00
124406|9|1902.00
136735|12|1902.00
88801|6|1902.00
183116|6|1902.00
140818|6|1902.00
193784|6|1902.00
155736|6|1902.00
285647|6|1902.00
103756|6|1902.00
186919|6|1902.00
79494|6|1902.00
150530|6|1902.00
148255|6|1902.00
181154|6|1902.00
107828|6|1902.00
204529|4|1900.00
209321|4|1900.00
125791|6|1899.00
618091|4|1898.32
230808|6|1896.00
86233|6|1896.00
54388|3|1896.00
67147|6|1896.00
85511|6|1896.00
419852|6|1896.00
100530|6|1896.00
383065|6|1896.00
441466|6|1896.00
130047|6|1896.00
105682|6|1896.00
314885|6|1896.00
87188|6|1896.00
110707|6|1896.00
60066|6|1896.00
70063|6|1896.00
189552|6|1896.00
151921|6|1896.00
88827|6|1896.00
81224|6|1896.00
283105|6|1896.00
170616|6|1896.00
315974|12|1896.00
114556|18|1896.00
59174|3|1892.94
137063|6|1890.00
150627|6|1890.00
202330|6|1890.00
228335|6|1890.00
155559|6|1890.00
229969|6|1890.00
71512|6|1890.00
239059|6|1890.00
451361|6|1890.00
146047|6|1890.00
57833|6|1890.00
468017|6|1890.00
69415|6|1890.00
186737|6|1890.00
190035|6|1890.00
480956|6|1890.00
219951|9|1890.00
407910|6|1890.00
61252|6|1890.00
264206|6|1890.00
33976|6|1890.00
113197|6|1890.00
495718|6|1890.00
166586|6|1890.00
294589|6|1890.00
164993|6|1890.00
67680|6|1890.00
35224|6|1890.00
81766|6|1890.00
180544|6|1890.00
152732|6|1890.00
63079|6|1890.00
64697|6|1890.00
252801|6|1890.00
156699|6|1890.00
177382|6|1890.00
71007|6|1890.00
129135|6|1890.00
183298|6|1890.00
94045|6|1890.00
152397|6|1890.00
452864|6|1890.00
34523|6|1890.00
159951|6|1890.00
134132|6|1890.00
197514|6|1890.00
254946|6|1890.00
380477|6|1890.00
67312|6|1890.00
291664|6|1890.00
34819|6|1890.00
131175|6|1890.00
424711|6|1890.00
79887|6|1890.00
70528|6|1890.00
465710|6|1890.00
173929|6|1890.00
329806|6|1890.00
92077|6|1890.00
414889|6|1890.00
162154|6|1890.00
63868|6|1890.00
197505|6|1890.00
75157|6|1890.00
67854|6|1890.00
231716|6|1890.00
158337|6|1890.00
183840|6|1890.00
78995|12|1890.00
32819|6|1890.00
186809|6|1890.00
167754|6|1890.00
113898|6|1890.00
73831|6|1890.00
207993|8|1888.00
181507|6|1884.00
181470|6|1884.00
154568|6|1884.00
148800|6|1884.00
113636|6|1884.00
503752|6|1884.00
139291|6|1884.00
31919|6|1884.00
57725|6|1884.00
183160|6|1884.00
168118|6|1884.00
72305|6|1884.00
461671|6|1884.00
193443|6|1884.00
389290|3|1884.00
214961|6|1884.00
31443|6|1884.00
455998|6|1884.00
179437|6|1884.00
56443|6|1884.00
145369|6|1884.00
366808|6|1884.00
189194|6|1884.00
164126|6|1884.00
140127|6|1884.00
141307|6|1884.00
198355|6|1884.00
32791|6|1884.00
204309|6|1884.00
156888|6|1884.00
195717|6|1884.00
145030|6|1884.00
34154|12|1884.00
109833|6|1884.00
132939|6|1884.00
234950|6|1884.00
96742|6|1884.00
139044|6|1884.00
292001|6|1884.00
251919|6|1884.00
111576|6|1884.00
192574|6|1884.00
134564|6|1884.00
473933|6|1884.00
124467|6|1884.00
109858|6|1884.00
142107|6|1884.00
78836|6|1884.00
134144|6|1884.00
204758|6|1884.00
134057|6|1884.00
311222|6|1884.00
302138|6|1884.00
86231|6|1884.00
31317|6|1884.00
132873|6|1884.00
115436|6|1884.00
172121|6|1884.00
70241|6|1884.00
196193|6|1884.00
85471|6|1884.00
102526|6|1884.00
471582|6|1884.00
196493|6|1884.00
462216|6|1884.00
81206|6|1884.00
79948|6|1884.00
212918|6|1884.00
200320|6|1884.00
216877|6|1884.00
96913|9|1881.00
137742|6|1878.00
184339|6|1878.00
58575|6|1878.00
67712|6|1878.00
71979|6|1878.00
193942|6|1878.00
444021|6|1878.00
71045|6|1878.00
195151|6|1878.00
445507|6|1878.00
315061|6|1878.00
161982|6|1878.00
237218|6|1878.00
188617|6|1878.00
475831|6|1878.00
197969|6|1878.00
186414|6|1878.00
140451|6|1878.00
179811|6|1878.00
289978|6|1878.00
450006|6|1878.00
108835|6|1878.00
120512|6|1878.00
360206|6|1878.00
98144|6|1878.00
114355|6|1878.00
117992|6|1878.00
161328|6|1878.00
128327|6|1878.00
258519|6|1878.00
160192|6|1878.00
133869|6|1878.00
95707|6|1878.00
140941|6|1878.00
110580|6|1878.00
54866|6|1878.00
484874|6|1878.00
370862|6|1878.00
446701|6|1878.00
345461|6|1878.00
178830|6|1878.00
154252|6|1878.00
335241|12|1878.00
193132|6|1878.00
168115|6|1878.00
278111|6|1878.00
70889|6|1878.00
162658|6|1878.00
136593|6|1878.00
62956|6|1878.00
434091|6|1878.00
61921|6|1878.00
70190|6|1878.00
522609|6|1878.00
144261|6|1878.00
463673|4|1876.00
231072|6|1875.00
95480|6|1872.00
155819|6|1872.00
301884|6|1872.00
334808|6|1872.00
121813|6|1872.00
85077|6|1872.00
253710|6|1872.00
148677|6|1872.00
156026|6|1872.00
512086|6|1872.00
77868|6|1872.00
316524|6|1872.00
385485|6|1872.00
89243|6|1872.00
400297|6|1872.00
32845|6|1872.00
197311|6|1872.00
119220|6|1872.00
199500|6|1872.00
321832|6|1872.00
114422|6|1872.00
404363|6|1872.00
34331|6|1872.00
69782|6|1872.00
57721|6|1872.00
71359|6|1872.00
148922|6|1872.00
109967|6|1872.00
54994|6|1872.00
77574|6|1872.00
297782|6|1872.00
360661|6|1872.00
107888|6|1872.00
58083|6|1872.00
189763|6|1872.00
66954|6|1872.00
79345|6|1872.00
122849|6|1872.00
398883|6|1872.00
187509|6|1872.00
138150|6|1869.00
53831|3|1869.00
116675|3|1869.00
34399|6|1866.00
74548|6|1866.00
172851|6|1866.00
495977|3|1866.00
109532|6|1866.00
207290|4|1864.00
209083|15|1863.00
356088|6|1860.00
275775|12|1860.00
64802|6|1854.00
94412|6|1854.00
80838|6|1854.00
187835|6|1854.00
97441|6|1854.00
218463|66|1852.14
52763|30|1850.97
125809|6|1848.00
295323|6|1848.00
519826|12|1848.00
79145|6|1848.00
97604|6|1848.00
136811|18|1845.27
310719|9|1845.00
209464|6|1842.00
159856|6|1842.00
126212|6|1842.00
226826|6|1842.00
138588|6|1842.00
135102|6|1842.00
252905|3|1842.00
146818|3|1839.00
506291|6|1836.00
101330|6|1836.00
125963|6|1836.00
61025|6|1836.00
91223|9|1836.00
452578|6|1836.00
66431|6|1836.00
152335|9|1836.00
457691|4|1833.88
489337|3|1833.00
148648|6|1833.00
124873|6|1830.00
191149|6|1830.00
152370|6|1830.00
56999|6|1830.00
198033|6|1830.00
411630|6|1830.00
81208|6|1830.00
141437|6|1824.00
60491|6|1824.00
33762|6|1824.00
125850|6|1824.00
59704|6|1824.00
287242|12|1824.00
263617|6|1824.00
209646|6|1824.00
132981|6|1824.00
95449|6|1824.00
465014|6|1818.00
125036|3|1818.00
208231|6|1818.00
148240|12|1818.00
190383|6|1812.00
113801|6|1812.00
259334|6|1812.00
286886|6|1812.00
137380|6|1812.00
440589|6|1812.00
89214|12|1812.00
110889|6|1812.00
167719|6|1812.00
70569|6|1812.00
148997|9|1809.00
87977|3|1809.00
114925|9|1809.00
284254|9|1809.00
386332|6|1806.00
199540|6|1806.00
134622|6|1806.00
308242|6|1806.00
198728|6|1806.00
192305|6|1806.00
58855|6|1806.00
110909|6|1806.00
187655|6|1806.00
176920|6|1806.00
131472|12|1806.00
65274|6|1806.00
98874|6|1806.00
143919|6|1806.00
133683|6|1806.00
150514|6|1806.00
230470|6|1806.00
426083|6|1806.00
382150|6|1806.00
514430|6|1806.00
160777|6|1800.00
409417|6|1800.00
92838|6|1800.00
493876|6|1800.00
212877|12|1800.00
63880|12|1800.00
509014|6|1800.00
72654|6|1800.00
65973|6|1800.00
193672|6|1800.00
65925|6|1800.00
182817|6|1800.00
124733|9|1800.00
227593|6|1800.00
397469|6|1800.00
226537|9|1800.00
207148|4|1800.00
150422|6|1800.00
107709|9|1800.00
224147|6|1800.00
301465|6|1800.00
306430|12|1800.00
113436|18|1794.24
33457|6|1794.00
150097|6|1794.00
34723|6|1794.00
433683|6|1794.00
303428|6|1794.00
128936|6|1794.00
69165|6|1794.00
64182|6|1794.00
233792|6|1794.00
150276|6|1794.00
73003|6|1794.00
70603|6|1794.00
80071|6|1794.00
87688|3|1794.00
325263|6|1794.00
175569|6|1794.00
191184|6|1794.00
67257|6|1794.00
66967|6|1794.00
88117|6|1794.00
240179|6|1794.00
68331|6|1794.00
68628|6|1794.00
384482|6|1794.00
108749|6|1794.00
140250|6|1794.00
96029|6|1794.00
59234|6|1794.00
181512|6|1794.00
181713|6|1794.00
278106|6|1794.00
189945|6|1794.00
98456|12|1794.00
117591|6|1794.00
466471|6|1794.00
144577|6|1794.00
114759|6|1794.00
166383|6|1794.00
68075|6|1794.00
187635|6|1794.00
152579|6|1794.00
65159|6|1794.00
121175|6|1794.00
101897|6|1794.00
162916|6|1794.00
127038|6|1794.00
207197|4|1792.00
211842|4|1792.00
155423|9|1791.00
218239|3|1791.00
90459|9|1791.00
276234|9|1791.00
128334|9|1791.00
440917|9|1791.00
94706|9|1791.00
107951|9|1791.00
109049|9|1791.00
46908|3|1791.00
506107|3|1791.00
119939|9|1791.00
332699|9|1791.00
97225|9|1791.00
237258|9|1791.00
394167|9|1791.00
95028|9|1791.00
78043|6|1788.00
110600|6|1788.00
81031|6|1788.00
123769|3|1788.00
135819|6|1788.00
138720|6|1788.00
445321|6|1788.00
184378|6|1788.00
523540|6|1788.00
186043|6|1788.00
196750|6|1788.00
86959|6|1788.00
125988|6|1788.00
117759|6|1788.00
68857|6|1788.00
75864|6|1788.00
142155|6|1788.00
133040|6|1788.00
153377|6|1788.00
71012|6|1788.00
190776|6|1788.00
96924|6|1788.00
397602|6|1788.00
128437|18|1788.00
210521|6|1788.00
109415|6|1788.00
235145|6|1788.00
233427|6|1788.00
115043|6|1788.00
158442|6|1788.00
429085|6|1788.00
297480|6|1788.00
152288|6|1788.00
149247|6|1788.00
75509|6|1788.00
273532|6|1788.00
209740|6|1788.00
95301|6|1788.00
114362|6|1788.00
194847|6|1788.00
160060|6|1788.00
59355|6|1788.00
275368|3|1788.00
161274|6|1788.00
162914|6|1788.00
204468|6|1788.00
290692|6|1788.00
251971|6|1788.00
152551|6|1788.00
90443|6|1788.00
67690|6|1788.00
262219|6|1788.00
66992|6|1788.00
116429|6|1788.00
149419|6|1788.00
128202|6|1788.00
161793|6|1788.00
262710|6|1788.00
105789|6|1788.00
187882|6|1788.00
335042|6|1788.00
412107|6|1788.00
138616|6|1788.00
116480|6|1788.00
304034|6|1788.00
40365|6|1788.00
117298|6|1788.00
521625|6|1788.00
84901|6|1788.00
77681|6|1788.00
165162|6|1788.00
310077|6|1788.00
78150|6|1788.00
315066|6|1788.00
161159|6|1788.00
125562|6|1788.00
194515|6|1788.00
191401|6|1788.00
193320|6|1788.00
155998|6|1788.00
443080|6|1785.00
511915|3|1785.00
132586|6|1784.82
549550|9|1782.30
67460|6|1782.00
523687|6|1782.00
110066|6|1782.00
238613|9|1782.00
183797|6|1782.00
154142|9|1782.00
177906|6|1782.00
246076|6|1782.00
87853|6|1782.00
304506|6|1782.00
31903|6|1782.00
153187|6|1782.00
84058|6|1782.00
136271|6|1782.00
364757|9|1782.00
111666|6|1782.00
154665|6|1782.00
499819|6|1782.00
87295|9|1782.00
87619|6|1782.00
287386|6|1782.00
103538|12|1782.00
193242|6|1782.00
187735|6|1782.00
195212|6|1782.00
496593|6|1782.00
115865|6|1782.00
34971|6|1782.00
217881|6|1782.00
155720|9|1782.00
201030|6|1782.00
173121|6|1782.00
148520|6|1782.00
80865|9|1782.00
285857|6|1782.00
508060|6|1782.00
134316|9|1782.00
180173|6|1782.00
250532|6|1782.00
198886|6|1782.00
374886|6|1782.00
95296|6|1782.00
200282|9|1782.00
68814|6|1782.00
81741|6|1782.00
409924|6|1782.00
411811|6|1782.00
158744|6|1782.00
164654|6|1782.00
98869|6|1782.00
176115|6|1782.00
112369|6|1782.00
101399|6|1782.00
166773|6|1782.00
99223|9|1782.00
314244|9|1782.00
273242|6|1782.00
59152|6|1782.00
67306|6|1782.00
39724|3|1782.00
190160|6|1782.00
88809|6|1782.00
214309|6|1782.00
155850|9|1782.00
189179|9|1782.00
126985|6|1782.00
199608|6|1782.00
156775|6|1782.00
201566|9|1782.00
86348|6|1782.00
95242|9|1782.00
70072|6|1782.00
524188|9|1782.00
110973|9|1782.00
159316|6|1782.00
96488|9|1782.00
106448|6|1782.00
192780|6|1782.00
67140|6|1782.00
119648|9|1782.00
94942|6|1782.00
63086|6|1782.00
110723|6|1782.00
158191|6|1782.00
207533|6|1782.00
156028|9|1782.00
70723|6|1782.00
463192|9|1782.00
118403|6|1782.00
110676|6|1782.00
156972|6|1782.00
102609|9|1782.00
236441|6|1782.00
116158|9|1782.00
413657|6|1782.00
111449|6|1782.00
98583|36|1777.50
170254|6|1776.00
120735|6|1776.00
178908|6|1776.00
175886|6|1776.00
86362|6|1776.00
165206|6|1776.00
160991|6|1776.00
70775|6|1776.00
153952|6|1776.00
150820|6|1776.00
165351|6|1776.00
58082|6|1776.00
68545|6|1776.00
196804|6|1776.00
420884|6|1776.00
181390|6|1776.00
167042|6|1776.00
359206|6|1776.00
92660|6|1776.00
72614|6|1776.00
238588|6|1776.00
84835|6|1776.00
435870|6|1776.00
64764|6|1776.00
92336|6|1776.00
179358|6|1776.00
354510|6|1776.00
509321|6|1776.00
59241|6|1776.00
203136|6|1776.00
158938|6|1776.00
478273|6|1776.00
86098|6|1776.00
75316|6|1776.00
156362|6|1776.00
73196|6|1776.00
159446|6|1776.00
402014|6|1776.00
405771|6|1776.00
101488|6|1776.00
138713|6|1776.00
110054|6|1776.00
81008|6|1776.00
195651|6|1776.00
159977|6|1776.00
451930|6|1776.00
59011|6|1776.00
314383|6|1776.00
95803|6|1776.00
491973|6|1776.00
239316|6|1776.00
144967|15|1776.00
421433|6|1776.00
110981|12|1776.00
60987|6|1776.00
162463|6|1776.00
57450|6|1776.00
84892|6|1776.00
69811|6|1776.00
62795|6|1776.00
67089|6|1776.00
122889|6|1776.00
324177|6|1776.00
161140|6|1776.00
34809|6|1776.00
140078|6|1776.00
72607|6|1776.00
72201|6|1776.00
326643|6|1773.09
130148|3|1773.00
163666|9|1773.00
512416|9|1773.00
103070|9|1773.00
81510|9|1773.00
53129|3|1773.00
128161|9|1773.00
118230|9|1773.00
673698|8|1772.16
109071|6|1770.00
73364|6|1770.00
155109|6|1770.00
77274|6|1770.00
183296|6|1770.00
376475|6|1770.00
59141|6|1770.00
174162|6|1770.00
60641|6|1770.00
84495|6|1770.00
32961|6|1770.00
379242|6|1770.00
359961|3|1770.00
59954|6|1770.00
50800|2|1768.52
48330|21|1768.05
52342|6|1767.00
139658|6|1764.00
98220|9|1764.00
284602|6|1764.00
136054|3|1764.00
34557|6|1758.00
220294|12|1756.08
128629|6|1755.00
148390|6|1752.00
121121|6|1752.00
78127|12|1752.00
77674|6|1752.00
147689|12|1752.00
126266|6|1752.00
207201|6|1752.00
470957|6|1752.00
204083|18|1751.16
564998|8|1749.76
144329|6|1746.00
106821|6|1746.00
72731|6|1746.00
172837|6|1746.00
29994|6|1746.00
209212|6|1746.00
423222|6|1746.00
217571|4|1744.00
74260|3|1743.00
79910|6|1740.00
113164|3|1740.00
217870|4|1740.00
134949|12|1740.00
161805|6|1740.00
294642|6|1737.00
259609|9|1737.00
165491|3|1737.00
145816|6|1734.00
155114|6|1734.00
191959|18|1734.00
88079|6|1734.00
93139|6|1734.00
473970|6|1734.00
162074|6|1734.00
191128|6|1734.00
44380|3|1734.00
498238|4|1732.00
48059|6|1731.00
96851|6|1731.00
408737|6|1728.00
153296|6|1728.00
201168|4|1728.00
161762|6|1728.00
325887|6|1728.00
116191|6|1728.00
33776|6|1728.00
156846|6|1728.00
204894|8|1724.00
241604|6|1722.00
251269|6|1722.00
266073|36|1722.00
79144|6|1722.00
186298|6|1722.00
364660|6|1722.00
512433|6|1722.00
69079|6|1722.00
503722|6|1722.00
234165|6|1722.00
186412|10|1720.00
105507|3|1719.00
227460|6|1716.00
138494|3|1716.00
58110|6|1716.00
241802|6|1716.00
222435|18|1716.00
148346|6|1716.00
64069|6|1716.00
392143|12|1716.00
68689|6|1716.00
125262|6|1716.00
136100|6|1716.00
152793|6|1716.00
156314|6|1716.00
127438|6|1713.00
350647|3|1713.00
366708|6|1710.00
263397|6|1710.00
81260|6|1710.00
116864|6|1710.00
76229|6|1710.00
87993|6|1710.00
69192|6|1710.00
155737|6|1710.00
70479|6|1710.00
75707|6|1710.00
66346|6|1710.00
440833|6|1710.00
492728|6|1710.00
34253|6|1710.00
102584|6|1710.00
103239|6|1710.00
61911|6|1710.00
142645|6|1710.00
75455|6|1707.00
687883|6|1704.33
134157|6|1704.00
189967|6|1704.00
304053|3|1704.00
133488|6|1704.00
185729|6|1704.00
339139|3|1704.00
350911|6|1704.00
154984|3|1704.00
178271|6|1704.00
113426|6|1704.00
233627|6|1704.00
188562|6|1704.00
203786|6|1704.00
364280|6|1704.00
163528|6|1704.00
61634|6|1698.00
186371|6|1698.00
334341|6|1698.00
97215|6|1698.00
103608|6|1698.00
123380|6|1698.00
506540|6|1698.00
136371|6|1698.00
361364|18|1698.00
191084|6|1698.00
29473|6|1698.00
69264|6|1698.00
195441|6|1698.00
485892|6|1698.00
327984|6|1698.00
172213|6|1698.00
55876|3|1698.00
104972|6|1698.00
170480|6|1698.00
146972|6|1698.00
357320|6|1698.00
121605|6|1698.00
168733|6|1698.00
78800|6|1698.00
152866|6|1698.00
65448|6|1698.00
338644|6|1698.00
29867|6|1698.00
107522|6|1698.00
169709|6|1698.00
200253|6|1692.42
68051|6|1692.00
65690|6|1692.00
264532|6|1692.00
168452|6|1692.00
522092|6|1692.00
132039|6|1692.00
69131|6|1692.00
180582|6|1692.00
276113|6|1692.00
475786|6|1692.00
89107|6|1692.00
164850|6|1692.00
107590|6|1692.00
367212|6|1692.00
144273|6|1692.00
132225|6|1692.00
66522|3|1692.00
83832|6|1692.00
66897|6|1692.00
57089|6|1692.00
178900|6|1692.00
67279|6|1692.00
58048|6|1692.00
90833|6|1692.00
113660|6|1692.00
155811|6|1692.00
120302|6|1692.00
133802|12|1692.00
143025|6|1692.00
67865|6|1692.00
66895|6|1692.00
307525|6|1692.00
34385|6|1692.00
85400|6|1692.00
148056|6|1692.00
66883|6|1692.00
95019|6|1692.00
115969|6|1692.00
70069|6|1692.00
69006|6|1692.00
89213|6|1692.00
84827|6|1692.00
94585|6|1692.00
341411|6|1692.00
76164|6|1692.00
306668|6|1692.00
126758|6|1692.00
195590|6|1692.00
189195|6|1692.00
65209|6|1692.00
147690|12|1692.00
117601|6|1692.00
176494|6|1692.00
66880|6|1692.00
193272|6|1692.00
159325|6|1692.00
118462|6|1692.00
68609|6|1692.00
166630|6|1692.00
119423|6|1692.00
67370|6|1692.00
191741|6|1692.00
111451|6|1692.00
166001|6|1692.00
165331|6|1692.00
180546|6|1692.00
30896|6|1692.00
143425|6|1692.00
196901|6|1692.00
490437|6|1692.00
318909|6|1692.00
200752|6|1692.00
136849|6|1692.00
153431|6|1692.00
297072|6|1692.00
191172|6|1692.00
87166|6|1692.00
178804|6|1692.00
141997|3|1689.00
143054|6|1689.00
7664|3|1689.00
46197|3|1689.00
456887|6|1688.85
291983|6|1686.00
177813|6|1686.00
38896|3|1686.00
68069|6|1686.00
84551|6|1686.00
127686|6|1686.00
144764|6|1686.00
308217|6|1686.00
87501|6|1686.00
128206|6|1686.00
68816|6|1686.00
164059|6|1686.00
115719|6|1686.00
33918|6|1686.00
131696|6|1686.00
347898|6|1686.00
205513|6|1686.00
111782|6|1686.00
105511|6|1686.00
144186|6|1686.00
326671|6|1686.00
96629|6|1686.00
74905|6|1686.00
151201|6|1686.00
419722|6|1686.00
477070|6|1686.00
56511|6|1686.00
57751|6|1686.00
72730|6|1686.00
170468|12|1686.00
121783|6|1686.00
69850|6|1686.00
46512|3|1686.00
114449|6|1686.00
141193|6|1686.00
197260|6|1686.00
135996|6|1686.00
250005|6|1686.00
84989|6|1686.00
31545|6|1686.00
197442|6|1686.00
187787|6|1686.00
231697|6|1686.00
134059|12|1686.00
136010|6|1686.00
181421|6|1686.00
112588|6|1686.00
223211|6|1686.00
112023|6|1686.00
287018|6|1686.00
91243|6|1686.00
263543|6|1686.00
83390|6|1686.00
148155|6|1686.00
97041|6|1686.00
142711|6|1686.00
76380|6|1686.00
187645|6|1686.00
96060|6|1686.00
163053|6|1686.00
62889|6|1686.00
320240|6|1686.00
315734|6|1686.00
159373|6|1686.00
81564|6|1686.00
62141|6|1686.00
90973|6|1686.00
129092|6|1683.24
90185|6|1680.00
340750|6|1680.00
192032|6|1680.00
72386|6|1680.00
356526|6|1680.00
63157|6|1680.00
495966|6|1680.00
152812|6|1680.00
147172|6|1680.00
231497|6|1680.00
76329|6|1680.00
504823|6|1680.00
196820|6|1680.00
179505|6|1680.00
151625|6|1680.00
237652|6|1680.00
66300|6|1680.00
170647|6|1680.00
303119|6|1680.00
190054|6|1680.00
229915|6|1680.00
361620|6|1680.00
251016|12|1680.00
114050|6|1680.00
67350|6|1680.00
301314|6|1680.00
333820|6|1680.00
70655|6|1680.00
156017|6|1680.00
68828|6|1680.00
67716|6|1680.00
74812|6|1680.00
131177|6|1680.00
58262|6|1680.00
35281|6|1680.00
114404|6|1680.00
441735|6|1680.00
114901|6|1680.00
91607|6|1680.00
214508|6|1680.00
141113|6|1680.00
59820|6|1680.00
199311|6|1680.00
114768|6|1680.00
87316|6|1680.00
477074|6|1680.00
156196|6|1680.00
181701|6|1680.00
290538|6|1680.00
47734|3|1680.00
191749|6|1680.00
67749|6|1680.00
64899|6|1680.00
198876|6|1680.00
242483|6|1680.00
157958|6|1680.00
91613|6|1680.00
498417|6|1680.00
79708|6|1680.00
275431|6|1680.00
88337|6|1680.00
61156|6|1680.00
126924|6|1680.00
71908|6|1680.00
74893|6|1680.00
87475|6|1680.00
189519|6|1680.00
47993|6|1680.00
35685|6|1674.00
94853|6|1674.00
340093|6|1674.00
96020|6|1674.00
96564|6|1674.00
58365|6|1674.00
72125|6|1674.00
177022|6|1674.00
118593|6|1674.00
156569|6|1674.00
58522|6|1674.00
130105|6|1674.00
466182|6|1674.00
509028|6|1674.00
206059|6|1674.00
57266|6|1674.00
262193|6|1674.00
33845|6|1674.00
187250|6|1674.00
109516|6|1674.00
58985|6|1674.00
82277|6|1674.00
81728|6|1674.00
44323|6|1674.00
254939|6|1674.00
33864|6|1674.00
283271|6|1674.00
158537|6|1674.00
163196|6|1674.00
120743|6|1674.00
63377|6|1674.00
31954|12|1674.00
139715|6|1674.00
346337|6|1674.00
133575|6|1674.00
240979|6|1674.00
79142|6|1674.00
74565|6|1674.00
237639|6|1674.00
211723|6|1674.00
300446|6|1674.00
101147|6|1674.00
216916|4|1672.00
219691|3|1671.00
125563|3|1668.00
121839|6|1668.00
61432|6|1668.00
133964|3|1668.00
421841|6|1668.00
112913|6|1668.00
53993|6|1665.00
231786|9|1665.00
64281|3|1665.00
135029|9|1665.00
72252|3|1662.00
347452|6|1662.00
155278|6|1662.00
186334|6|1662.00
294267|3|1662.00
71857|3|1662.00
207711|4|1660.00
243169|4|1660.00
271078|4|1656.00
153121|9|1656.00
175964|9|1656.00
428827|9|1656.00
93129|9|1656.00
209077|4|1656.00
351444|12|1656.00
297693|12|1656.00
80233|9|1656.00
37003|12|1655.94
61387|6|1653.00
120551|6|1650.00
168972|6|1650.00
155334|6|1650.00
126942|6|1650.00
65058|6|1650.00
449432|4|1648.00
360466|9|1647.00
504618|18|1647.00
87720|9|1647.00
201597|9|1647.00
229826|9|1647.00
90884|9|1647.00
147089|9|1647.00
146323|9|1647.00
211432|3|1644.00
156249|18|1644.00
176153|12|1644.00
138009|18|1644.00
299150|4|1644.00
116721|6|1644.00
201788|6|1644.00
146835|3|1644.00
55941|3|1644.00
51071|3|1641.00
128548|3|1641.00
46179|3|1641.00
188949|3|1641.00
184433|3|1641.00
109420|9|1638.00
239261|6|1638.00
147363|9|1638.00
150135|9|1638.00
435632|9|1638.00
123612|9|1638.00
314347|9|1638.00
191831|9|1638.00
90633|9|1638.00
83510|9|1638.00
152119|6|1638.00
142022|6|1638.00
103712|9|1638.00
499461|12|1638.00
109168|9|1638.00
161015|6|1638.00
153583|9|1638.00
103621|9|1638.00
229820|9|1638.00
169522|9|1638.00
119131|6|1638.00
242313|9|1638.00
171943|6|1638.00
80933|9|1638.00
99269|9|1638.00
96974|9|1638.00
56385|3|1635.00
73401|3|1635.00
141259|6|1635.00
491324|12|1632.00
238829|6|1632.00
200204|6|1632.00
117103|6|1632.00
180290|6|1632.00
126127|6|1632.00
70631|3|1632.00
126616|6|1632.00
317705|3|1632.00
194256|6|1632.00
38673|6|1629.54
288205|9|1629.00
96464|9|1629.00
197225|9|1629.00
230544|9|1629.00
77361|9|1629.00
99750|9|1629.00
112839|9|1629.00
157304|9|1629.00
155064|9|1629.00
113581|9|1629.00
491918|9|1629.00
167525|9|1629.00
378854|9|1629.00
94752|9|1629.00
86388|9|1629.00
414865|9|1629.00
184379|9|1629.00
113006|9|1629.00
97893|9|1629.00
53957|3|1629.00
205185|6|1626.00
195781|6|1626.00
387305|3|1626.00
135469|6|1626.00
150284|6|1626.00
147989|6|1626.00
182820|6|1626.00
64988|6|1626.00
192800|6|1626.00
45513|6|1626.00
168366|6|1626.00
53407|9|1623.00
132367|3|1623.00
492944|9|1620.00
141117|6|1620.00
145968|6|1620.00
140830|6|1620.00
76996|9|1620.00
147465|6|1620.00
319990|6|1620.00
99930|6|1620.00
86868|6|1620.00
315827|3|1620.00
391360|6|1620.00
443656|3|1617.00
189849|3|1617.00
65016|3|1617.00
141844|6|1614.00
481622|48|1614.00
306920|6|1614.00
106568|6|1614.00
158312|6|1614.00
58194|6|1614.00
124649|6|1614.00
132025|3|1614.00
113255|6|1614.00
