LREF	IOCODE	FICHENO	DATE_	DUEDATE	TYPE	CLIENTREF	TLTOTAL	CURID	CURTOTAL	EXPLAIN	CANCELED	OWNERREF	OWNERTYPE	TAX	DV	GRANDTOTAL	PRINTCOUNT	PAYABLETOTAL	CLOSED	FITNO	BN_TYPE	AMOUNT	PERIOD	ADDDATE	ADDUSER	ABYS_ID	ABYS_ACCOUNT_ID	ABYS_ACTION_TYPE_ID	ABYS_AGREEMENT_ID	ABYS_MAIN_LREF	OV_KIND
92857310	1	TAHSILAT	2020-02-12 11:19:00	2020-02-12 11:19:00	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-12 11:19:00	11096	92857310	42478469	32	197168	92309476	TAH_INV
92857317	1	TAHSILAT	2020-02-12 11:19:06	2020-02-12 11:19:06	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-12 11:19:06	11096	92857317	42478470	32	197168	92309477	TAH_INV
92857213	1	TAHSILAT	2020-02-12 11:19:02	2020-02-12 11:19:02	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-12 11:19:02	11096	92857213	42478471	32	197168	92309479	TAH_INV
92857215	1	TAHSILAT	2020-02-12 11:19:27	2020-02-12 11:19:27	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-12 11:19:27	11096	92857215	42478472	32	197168	92309481	TAH_INV
92857337	1	TAHSILAT	2020-02-12 11:19:39	2020-02-12 11:19:39	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-12 11:19:39	11096	92857337	42478473	32	197168	92309482	TAH_INV
92857348	1	TAHSILAT	2020-02-12 11:20:03	2020-02-12 11:20:03	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-12 11:20:03	11096	92857348	42478474	32	197168	92309483	TAH_INV
92857258	1	TAHSILAT	2020-02-12 11:22:47	2020-02-12 11:22:47	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-12 11:22:47	11096	92857258	42478475	32	197168	92309485	TAH_INV
92857441	1	TAHSILAT	2020-02-12 11:23:17	2020-02-12 11:23:17	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-12 11:23:17	11096	92857441	42478476	32	197168	92309486	TAH_INV
92857476	1	TAHSILAT	2020-02-12 11:23:35	2020-02-12 11:23:35	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-12 11:23:35	11096	92857476	42478477	32	197168	92309487	TAH_INV
92857485	1	TAHSILAT	2020-02-12 11:24:02	2020-02-12 11:24:02	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-12 11:24:02	11096	92857485	42478478	32	197168	92309488	TAH_INV
92857563	1	TAHSILAT	2020-02-12 11:24:11	2020-02-12 11:24:11	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-12 11:24:11	11096	92857563	42478479	32	197168	92309490	TAH_INV
92889148	1	TAHSILAT	2020-02-13 13:20:28	2020-02-13 13:20:28	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:20:28	11096	92889148	42478480	32	197168	92309492	TAH_INV
92889149	1	TAHSILAT	2020-02-13 13:20:28	2020-02-13 13:20:28	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:20:28	11096	92889149	42478481	32	197168	92309493	TAH_INV
92889150	1	TAHSILAT	2020-02-13 13:20:29	2020-02-13 13:20:29	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:20:29	11096	92889150	42478482	32	197168	92309494	TAH_INV
92889151	1	TAHSILAT	2020-02-13 13:20:30	2020-02-13 13:20:30	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:20:30	11096	92889151	42478483	32	197168	92309496	TAH_INV
92889154	1	TAHSILAT	2020-02-13 13:20:31	2020-02-13 13:20:31	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:20:31	11096	92889154	42478487	32	197168	92309501	TAH_INV
92890185	1	TAHSILAT	2020-02-13 13:44:15	2020-02-13 13:44:15	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:44:15	11096	92890185	42478488	32	197168	92309503	TAH_INV
92889331	1	TAHSILAT	2020-02-13 13:24:15	2020-02-13 13:24:15	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:24:15	11096	92889331	42478489	32	197168	92309504	TAH_INV
92890186	1	TAHSILAT	2020-02-13 13:44:16	2020-02-13 13:44:16	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:44:16	11096	92890186	42478490	32	197168	92309505	TAH_INV
92890187	1	TAHSILAT	2020-02-13 13:44:16	2020-02-13 13:44:16	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:44:16	11096	92890187	42478491	32	197168	92309506	TAH_INV
92890074	1	TAHSILAT	2020-02-13 13:44:16	2020-02-13 13:44:16	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:44:16	11096	92890074	42478492	32	197168	92309507	TAH_INV
92890986	1	TAHSILAT	2020-02-13 14:00:27	2020-02-13 14:00:27	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 14:00:27	11096	92890986	42478503	32	197168	92309527	TAH_INV
92890873	1	TAHSILAT	2020-02-13 13:56:19	2020-02-13 13:56:19	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:56:19	11096	92890873	42478504	32	197168	92309528	TAH_INV
92890874	1	TAHSILAT	2020-02-13 13:56:20	2020-02-13 13:56:20	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:56:20	11096	92890874	42478505	32	197168	92309529	TAH_INV
92890876	1	TAHSILAT	2020-02-13 13:56:20	2020-02-13 13:56:20	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:56:20	11096	92890876	42478506	32	197168	92309530	TAH_INV
92890511	1	TAHSILAT	2020-02-13 13:52:15	2020-02-13 13:52:15	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:52:15	11096	92890511	42478507	32	197168	92309531	TAH_INV
92890075	1	TAHSILAT	2020-02-13 13:44:17	2020-02-13 13:44:17	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:44:17	11096	92890075	42478508	32	197168	92309535	TAH_INV
92889332	1	TAHSILAT	2020-02-13 13:24:16	2020-02-13 13:24:16	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-13 13:24:16	11096	92889332	42478509	32	197168	92309538	TAH_INV
92857448	1	TAHSILAT	2020-02-12 11:23:49	2020-02-12 11:23:49	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-12 11:23:49	11096	92857448	42478510	32	197168	92309539	TAH_INV
92857468	1	TAHSILAT	2020-02-12 11:23:07	2020-02-12 11:23:07	101	251522	1.77	160	1.77	\N	0	197168	91	0	0	1.77	0	1.77	1	136283	1	1.77	202001	2020-02-12 11:23:07	11096	92857468	42478511	32	197168	92309547	TAH_INV
124373552	1	TAHSILAT	2023-08-25 15:11:26	2023-08-25 15:11:26	101	251522	14.64	160	14.64	\N	0	197168	91	0	0	14.64	0	14.64	1	136283	1	14.64	202308	2023-08-25 15:11:26	10211	124373552	59575549	4	197168	124373195	TAH_INV
123065489	1	TAHSILAT	2023-06-20 09:16:41	2023-06-20 09:16:41	101	251522	243.47	160	243.47	\N	0	197168	91	0	0	243.47	0	243.47	1	136283	1	243.47	202306	2023-06-20 09:16:41	10211	123065489	58522082	32	197168	122868581	TAH_INV
34731473	1	TAHSILAT	2009-03-10 00:00:00	2009-03-10 00:00:00	101	251522	246	160	246	\N	0	197168	91	0	0	246	0	246	1	136283	1	246	200903	2009-03-10 00:00:00	10195	34731473	570480	4	197168	468800	TAH_INV
75347134	1	TAHSILAT	2018-01-16 17:37:35	2018-01-16 17:37:35	101	251522	140	160	140	\N	0	197168	91	0	0	140	0	140	1	136283	1	140	201712	2018-01-16 17:37:35	11221	75347134	33410853	32	197168	74759654	TAH_INV
76580003	1	TAHSILAT	2018-03-12 15:41:01	2018-03-12 15:41:01	101	251522	42	160	42	\N	0	197168	91	0	0	42	0	42	1	136283	1	42	201803	2018-03-12 15:41:01	10695	76580003	34202557	32	197168	76362153	TAH_INV
79233327	1	TAHSILAT	2018-07-09 10:54:09	2018-07-09 10:54:09	101	251522	45	160	45	\N	0	197168	91	0	0	45	0	45	1	136283	1	45	201805	2018-07-09 10:54:09	10695	79233327	35195505	32	197168	78295649	TAH_INV
55249643	1	TAHSILAT	2011-09-23 00:00:00	2011-09-23 00:00:00	101	251522	290	160	290	\N	0	197168	91	0	0	290	0	290	1	136283	1	290	201105	2011-09-23 00:00:00	10001	55249643	11213460	5	197168	18180954	TAH_INV
49023919	1	TAHSILAT	2013-01-15 00:00:00	2013-01-15 00:00:00	101	251522	150	160	150	\N	0	197168	91	0	0	150	0	150	1	136283	1	150	201210	2013-01-15 00:00:00	10001	49023919	14810695	33	197168	21781791	TAH_INV
46978767	1	TAHSILAT	2016-02-18 00:00:00	2016-02-18 00:00:00	101	251522	40	160	40	\N	0	197168	91	0	0	40	0	40	1	136283	1	40	201512	2016-02-18 00:00:00	10001	46978767	24832625	32	197168	31810648	TAH_INV
40933972	1	TAHSILAT	2011-09-27 00:00:00	2011-09-27 00:00:00	101	251522	20	160	20	\N	0	197168	91	0	0	20	0	20	1	136283	1	20	201109	2011-09-27 00:00:00	10001	40933972	12237420	33	197168	19205823	TAH_INV
56357330	1	TAHSILAT	2011-09-23 00:00:00	2011-09-23 00:00:00	101	251522	30	160	30	\N	0	197168	91	0	0	30	0	30	1	136283	1	30	201109	2011-09-23 00:00:00	10001	56357330	12261002	7	197168	19229440	TAH_INV
50204405	1	TAHSILAT	2014-11-20 00:00:00	2014-11-20 00:00:00	101	251522	45	160	45	\N	0	197168	91	0	0	45	0	45	1	136283	1	45	201411	2014-11-20 00:00:00	10001	50204405	21407069	32	197168	28383041	TAH_INV
42073277	1	TAHSILAT	2012-08-14 00:00:00	2012-08-14 00:00:00	101	251522	25	160	25	\N	0	197168	91	0	0	25	0	25	1	136283	1	25	201208	2012-08-14 00:00:00	10001	42073277	14522177	22	197168	21493020	TAH_INV
